U,V,W,T
1.8347769646877694,0.39161882331526665,0.027033616703368454,7.481987
1.834141766590746,0.42259232997638524,-0.003680827004178641,7.513665
1.8164148545316845,0.36156759442710606,-0.03285105975173221,7.537424
1.7979898820604108,0.35501625340161924,-0.04322406498343765,7.606719
1.7887516236400538,0.3508066109386073,-0.03454752024646399,7.5988
1.7917494387873438,0.3436607178948945,-0.012685155390435805,7.5988
1.8274865264433373,0.35423962706848755,0.004071395533041873,7.608699
1.8273010710902222,0.37928053702084064,-0.003855459003389579,7.580981
1.841601946923728,0.3698051359307455,0.018295454887555504,7.59088
1.7850768652337923,0.4061656238346018,-0.03464133094262106,7.606719
1.793839426836569,0.41789726196155424,-0.0047096811848115205,7.571082
1.8687040895563838,0.3711760854879218,0.047705022255105665,7.450309
1.9008102446242305,0.38198568236759256,-0.001978887544594958,7.462188
1.8891787636718353,0.38524909128482776,-0.002275820622868248,7.481987
1.865468197805098,0.36014789705142103,-0.0028811133916245707,7.468128
1.8353589950983398,0.35153415856070924,-0.020484255945650835,7.485947
1.8576511217789387,0.3665902460378375,-0.03179836389809669,7.483967
1.8537585512546866,0.397842580744853,-0.02100480726699519,7.513665
1.8530248031387053,0.39564662798904926,-0.0031987733265531892,7.466148
1.8509262544979537,0.42848850381007114,-0.002262073389819555,7.450309
1.8519013934680506,0.37434269288217914,0.004694667982264089,7.480007
1.8711285588933826,0.37150366908382215,-0.010658733597701225,7.489906
1.8629224098089863,0.3657529101642861,0.019830004677716763,7.507725
1.8642859441717297,0.367342309119461,0.026796661162071817,7.507725
1.8551507004408714,0.36500094144950745,0.005767890107014742,7.523564
1.8592465004719019,0.37789726252023514,-0.00303994335908888,7.547323
1.8696954374889267,0.3793047293193358,-0.020597964087954466,7.555243
1.8956108943165935,0.38002018079219013,-0.017955858946646232,7.547323
1.883923560595481,0.3738936501449477,-0.010332097698329053,7.519605
1.8761899475519974,0.3953796595667236,-0.0026074042938877898,7.545343
1.8791434810703158,0.4386429334979411,0.027175950281394804,7.537424
1.8590338622905802,0.44208860546377166,0.027652856446273178,7.511685
1.91224044605676,0.41941349200554356,-0.01852159564567423,7.483967
1.9054430937326752,0.3657771024627813,-0.0018606183274096078,7.521585
1.9238941573613717,0.4130196620434542,-0.017233832543140877,7.575041
1.9221649539804326,0.3888646069889796,-0.06976200988051143,7.618599
1.8702606957874233,0.35393614140423757,-0.06415518481645723,7.580981
1.829607177148896,0.35615651525271796,0.017989247627534434,7.588901
1.8201235013051615,0.3622713750100788,0.017747144573490727,7.555243
1.7869831841598893,0.3508066109386073,0.034725900716305665,7.573061
1.8016913119728986,0.3453955317642192,0.02618899298369633,7.616619
1.8328351238911118,0.4316551112043285,0.005198209181130689,7.529504
1.856704569138026,0.38723901395290683,-0.03182252787090155,7.555243
1.8479485667529183,0.3874211826346574,-0.020162864346349264,7.450309
1.843909576163116,0.4258678350428681,-0.020265973306752096,7.43447
1.864935000805702,0.3920556354759136,-0.05042745601013194,7.503766
1.8453636107145084,0.36952607135917226,-0.04300495208958966,7.59088
1.839870654414635,0.3425199907239379,-0.03225227075047675,7.612659
1.8469439761714448,0.3942880111067969,-0.03405222521349605,7.60474
1.8642372168045307,0.3679488629200899,-0.020737303719455036,7.537424
1.863782475449952,0.3679488629200899,-0.002924147183286721,7.525544
1.8725920375384721,0.37089711528319336,-0.01854349349029838,7.547323
1.8677538820856987,0.3817796522798679,-0.019657266368584912,7.555243
1.8438104507039272,0.4277362042027714,-0.04205433925794868,7.555243
1.8405590538373497,0.4339478654831101,-0.041147079693131756,7.519605
1.8352523763671211,0.421658192579856,-0.034350693029765164,7.519605
1.865716400242198,0.39144898730844,-0.03159247025729305,7.537424
1.8471459228274225,0.3930262901143673,-0.06573559048512402,7.537424
1.8455318097195892,0.3945670756783701,-0.06478647366887796,7.545343
1.848125249291417,0.3861594616422277,-0.050856582041681496,7.555243
1.8491941051786556,0.36144613528577507,-0.04092664066337143,7.505745
1.8441125020564855,0.42554025144696767,-0.06482270632017552,7.501786
1.8751400766081776,0.3696839133150909,-0.019468708653083235,7.460208
1.871658110045395,0.3705695316872929,-0.018567335163301023,7.460208
1.886822250283582,0.36861612626113816,-0.010258098793497442,7.466148
1.8779819701664573,0.35501611897428254,-0.011474039504159123,7.450309
1.8926889891095082,0.3474090870440907,-0.03090390326619801,7.414671
1.8873022552452379,0.36861612626113816,-0.0290608829124753,7.410711
1.8867715618895906,0.36735440526870855,-0.03204522822400243,7.43249
1.879577211520469,0.32404251794631916,-0.018365173186870323,7.418631
1.8772006038084366,0.35562267277491133,-0.030309024412557527,7.513665
1.8449035807024579,0.3610699382987027,-0.03212378820371575,7.519605
1.8451562147316236,0.3610699382987027,-0.04201998405786635,7.545343
1.85746787976757,0.3559381602215642,-0.042695949488383185,7.537424
1.8546272192928417,0.3339788213972169,-0.04078794196239448,7.503766
1.8611059008601436,0.36477015937658497,-0.018836716162056392,7.537424
1.853454442831646,0.396908348981479,0.003744052325982801,7.450309
1.8512696461944957,0.3730809718897494,0.005668813008488899,7.390912
1.863429768016275,0.36888300031661914,-0.0019428787168951078,7.440409
1.8972566342044548,0.3891315754113053,-0.002069605526702885,7.402792
1.9011376884508302,0.3810515449710633,-0.0019705284281770485,7.442389
1.8909800930410412,0.35834014306509243,-0.03193779116461819,7.545343
1.8733750417980088,0.36963539429076364,-0.07298808323494069,7.537424
1.8722391686697575,0.3705695316872929,-0.04132859962328774,7.43447
1.8830841652792878,0.4017370666537333,-0.03114909903429086,7.448329
1.8916223512173875,0.3765143189121508,-0.019047942582392084,7.448329
1.892530233687723,0.3781032926079597,0.005731857196816896,7.43051
1.89319970751555,0.3571269410969899,-0.01999793772156691,7.483967
1.8664021252981753,0.3604754806473215,-0.0028572717186219274,7.517625
1.8805825154418876,0.43770879610141183,-0.016358984350027833,7.547323
1.8983683951668537,0.4314120985548216,-0.00996334420838392,7.501786
1.8924805258071276,0.37777570901205937,-0.028928689959199033,7.466148
1.9020925801340973,0.41487593505411,-0.01085853425026765,7.43249
1.9438584316118395,0.41896435490146733,-0.01771443911779145,7.406751
1.9152224283101098,0.3868991054135773,-0.017455207896088752,7.406751
1.9319554090001685,0.39186114185073395,-0.0011838013840858586,7.396852
1.9525912602836264,0.42191227637204975,-0.030364956749101765,7.379033
1.941720681339913,0.4283062007009838,-0.06233092584459383,7.359234
1.9424462659255863,0.41924341947304056,-0.048448717563402646,7.369133
1.9444153449918737,0.4621791098083577,-0.016709959492246712,7.396852
1.9467929332173024,0.43153309237629467,-0.017639525992070464,7.448329
1.921740902484555,0.4396013575598103,-0.010356944051882318,7.485947
1.9320088954640886,0.476701158342495,-0.018016938795937562,7.527524
1.9101893913753019,0.4491249467817114,-0.017583693267490055,7.555243
1.8935303593434547,0.402537648759684,0.0008060662047484207,7.594841
1.8979883257603556,0.38819734364793124,-0.017895166929879906,7.573061
1.8482517367234266,0.42843998478574413,-0.0201551249025973,7.594841
1.832225151414118,0.4225438109520581,-0.05126248607289437,7.644338
1.8325778916710693,0.4216095791886841,-0.052243743698102404,7.640378
1.8886161325154387,0.45191545155574114,-0.032988401809395516,7.5988
1.8821986748514081,0.39827939290549996,-0.031171704186601902,7.503766
1.949965502699573,0.42125710918024895,-0.000724032539169063,7.097889
1.9585329700868233,0.40103282075090263,-0.017339821655109756,6.941478
1.9667659384767233,0.3726798884901424,0.008617248357080574,7.08205
1.9660323187173046,0.37174575109361313,0.05018965605246305,7.24638
1.9412843101118993,0.4205051404654703,0.02084018595595174,7.363194
1.924480633254969,0.42273761046319824,-0.009296740594635804,7.333496
1.900552202053018,0.4132865360989352,-0.01089785763541453,7.398832
1.9220009104115774,0.4111026794923791,-0.04005826206127711,7.414671
1.914636738926797,0.3768536677647777,-0.06203211300741243,7.333496
1.9347464855526935,0.3746698111582216,-0.038742625423864134,7.353294
1.9674480507637921,0.3726798884901424,-0.01810249644391499,7.248361
1.970207761137183,0.3874449096132946,-0.00020728010380139522,7.240441
2.0011762429746223,0.3985820900888657,0.031281523752039964,7.313697
1.9779912765747754,0.36754811041300395,0.05049494909159475,7.327556
1.9541550931424387,0.38187631937550903,0.006314778633602962,7.402792
1.9288651893015976,0.4140509318554826,0.020523145693689064,7.450309
1.9240249021494042,0.38078467091558243,0.009506663197007999,7.466148
1.9304055673826774,0.41564033081065743,0.02056246907883595,7.529504
1.9600653453070305,0.3926252067147602,0.03815414854128057,7.519605
1.9680178793384633,0.3974418282377671,0.030435043839010304,7.460208
1.9506594300385078,0.4416271434162662,0.021079517751308022,7.525544
1.952552548376539,0.442282310608067,0.020137583511246865,7.503766
1.9399628199402938,0.4452184668219229,0.020806450428535357,7.474067
1.9420529186365045,0.43867922194568376,0.02878192745879995,7.468128
1.9409472784661415,0.4464799512886763,0.0059776042802126145,7.485947
1.9265486673630186,0.42152440849509576,0.008580828361557206,7.547323
1.9222706153268065,0.43992894115571074,0.00550081898515576,7.535444
1.907437146104038,0.40618925644639425,-0.018644216199898485,7.652257
1.913141893336971,0.40941657338107107,0.0013067172553059003,7.545343
1.966562850637914,0.37174575109361313,0.02940762676460922,7.501786
1.9257664682908788,0.3413548424603046,-0.010254177804698866,7.511685
1.9289958008244958,0.3404692240881025,-0.0012593554403304633,7.535444
1.9195932080228795,0.3559741177767857,-0.010411771251471587,7.450309
1.9004501678769157,0.4123523987024059,0.005934040431105264,7.456248
1.8878912765882476,0.3861833230482018,0.03532139765097214,7.458228
1.8705719445425382,0.3718312526797226,0.047752705601110945,7.43447
1.8690062699622028,0.37024194809139255,0.048703001656710654,7.458228
1.8741739589490358,0.36155536385052167,0.04784465925946997,7.474067
1.8794364653683746,0.3434784147858071,0.04896926783911872,7.485947
1.8912426182475728,0.37777570901205937,0.019562701715716814,7.499806
1.880395536652858,0.3835629851735197,0.036120305935515434,7.501786
1.8678510793413696,0.3780429139600613,0.027877945874817133,7.501786
1.8895831069344247,0.38651090664410215,0.005656621771293696,7.529504
1.8832173269049695,0.37608950853390655,0.028270221562603007,7.547323
1.8702686218641802,0.3705695316872929,0.035861782021499644,7.545343
1.8550246190271877,0.37032636914745987,0.019628416738925396,7.553252
1.813644030080127,0.41664692754134325,0.017581774064482705,7.575031
1.83480024157161,0.39161844463075873,0.026043968412470756,7.545332
1.8351024220463337,0.3906843072342294,0.02704194511495512,7.539393
1.8427351436277506,0.3704600188048832,0.047042076660674406,7.521574
1.8131892889807493,0.41664692754134325,0.03539492060390792,7.557212
1.8093008469455558,0.372121932617696,0.0184611620746198,7.58295
1.823517158888013,0.38642572048752444,0.004960396478972902,7.608689
1.788454148345343,0.3658498926894589,0.01693871673107332,7.610669
1.7758863638470819,0.4032169927869905,-0.004177651582013074,7.612648
1.7671788361898646,0.40120287782041614,-0.005390213338264303,7.620568
1.7733562852277658,0.43386258495968766,0.002689597196151812,7.644327
1.7859239126891602,0.4353186651499602,0.024796234022571365,7.573051
1.8398919334880337,0.46244573960666757,0.00438814572438212,7.509695
1.8405468542197083,0.4605773704467643,0.004404864801658442,7.511674
1.801904026289081,0.4471471047998905,0.01728207057196248,7.575031
1.8336934096129573,0.4770650149231488,0.005220179860418943,7.555232
1.8514740340141276,0.4623120899492442,0.004683818199465825,7.598789
1.8497630149734292,0.47011315018475774,0.0056304111461727285,7.58295
1.8244687606724472,0.4537470592165491,-0.01184980348402244,7.58097
1.8530144120952072,0.46390148890441907,0.0047231415846127126,7.485936
1.870176741410602,0.46760170998230133,-0.019595324621454357,7.282008
1.8954969929992866,0.40160280178612573,-0.06351084253768322,7.107779
1.9038644834845397,0.4255273112933543,-0.062306911369496135,6.850394
1.9429225194277358,0.419570293491912,-0.030611664177386873,6.440558
1.950342594866246,0.4225185458550156,0.008198046719943564,6.454417
1.9394042244712348,0.44647957260416843,0.0663443662863514,6.650425
1.9200942156059289,0.44025581517458207,0.1272477688918633,6.998885
1.874020935364737,0.4483115589494842,0.1359742370403251,7.214692
1.8539328362338785,0.481468922217159,0.056240309491635145,7.321606
1.8481604709731316,0.5305191414173157,0.01945318603358734,7.394862
1.797043644302707,0.46209396371227207,0.002304035013709606,7.458218
1.8734736679014672,0.4554574519931971,0.018118866368421215,7.4305
1.9291537802243084,0.4760456124661865,0.020530552970734257,7.359224
1.9292907987674275,0.4541347926661663,0.028456160989731024,7.353284
1.916889400301933,0.4348326398509464,-0.0015683424317335104,7.327546
1.8828719946198715,0.4734492704248152,0.01934905311497602,7.396842
1.880990316399575,0.4086031855488439,-0.002484788543277286,7.386942
1.8815660075219514,0.4809227470644284,-0.032177997650042756,7.476037
1.8532678634163253,0.4635739053085186,-0.04181277661722811,7.464158
1.900592175002231,0.48027967602187527,-0.028721502512046998,7.224592
1.8846079998358036,0.544228377268918,0.006519947797603197,7.458218
1.8996341583223157,0.5632516070628317,0.0197769643059119,7.384962
1.896709356028982,0.48775305829464366,0.02069256130706882,7.355264
1.9173558286070158,0.45394085872768924,0.005375412371887239,7.462177
1.8871434915813847,0.48321583223573117,0.005594402318472871,7.531473
1.8584958393161986,0.4721271707844873,0.005853346164054904,7.545332
1.8314255200186906,0.4826700280360139,0.017045444502570853,7.58889
1.775647387288003,0.46521228860787855,0.016611780634197083,7.598789
1.8192106054099477,0.5203647117294458,0.01871414233550143,7.676005
1.7939966066007385,0.47269743613737336,0.017080206812836014,7.703723
1.7756726506398794,0.46521228860787855,0.01562216304813064,7.723522
1.7728707480208719,0.5039865246119896,0.003667474731190057,7.731441
1.743037644379406,0.49476623232064887,0.024691678803634126,7.703723
1.7680432517805693,0.4519395340244021,0.0035442364844996757,7.707683
1.7490433281655622,0.4535167424634845,-0.013775293965073453,7.794798
1.763909606331495,0.501038272248886,0.02522450656111417,7.721542
1.8281889711344863,0.47323114418784307,0.026865455786627294,7.677985
1.8039973245146097,0.445933902831788,0.03416999195185977,7.662146
1.797224916560095,0.4298589725844002,0.027065265591496322,7.59087
1.7755571222151336,0.4035445763828909,0.04532712937477017,7.59087
1.7649518811511753,0.43091466348910523,0.0024750462216260177,7.652246
1.7901540962005875,0.4582118104783156,-0.04441424252553906,7.731441
1.811378885470929,0.4237927262182113,-0.03297950993977488,7.695804
1.7600970742365059,0.4167562905334268,0.017205068568302485,7.557212
1.7959717087707256,0.4417242603687759,-0.004655177419557413,7.523554
1.7959971345784433,0.4429859813612056,0.018121539606784733,7.442379
1.8032264598217904,0.4224341093359589,0.017315830181876844,7.406741
1.8382797067780545,0.42483618654633193,-0.032292775059539404,7.519594
1.8351495002140283,0.42385343575863077,-0.019499251466197395,7.614628
1.792919219700244,0.442609878740978,-0.020577322886390893,7.606709
1.7768925027167615,0.4354518895480176,-0.07545092785396822,7.642347
1.818328668787101,0.47710143779822833,-0.09221793427117406,7.596809
1.7849494562146755,0.4477901758424436,-0.06732316659091236,7.624528
1.8087476314044846,0.37146709631841635,-0.03304668164154408,7.705703
1.8343261757053664,0.3584003718226646,-0.033383954891069934,7.626508
1.823537941891981,0.33662320168006776,-0.05148411657185673,7.573051
1.8722614665620105,0.37056891647710877,-0.04231817287369293,7.614628
1.8942450126884474,0.37590705553449305,-0.07245510624091617,7.606709
1.8843761876264662,0.3735653569720183,-0.06478496139231515,7.563151
1.8850227883013677,0.3992614341161722,-0.032089751573558686,7.489896
1.8614542898660706,0.44021952672683934,-0.041603790262375324,7.458218
1.8584587260475751,0.45175723091531483,-0.04168026220859012,7.501775
1.9266655738474991,0.4907134068069948,-0.001318772379863116,7.319626
1.926437911337003,0.4881898704552907,-0.03994486249215563,7.404761
1.9118180406006344,0.4722967779971323,-0.0710162724795445,7.478016
1.9509551947405406,0.47292761846310116,-0.00961106993780448,6.886032
1.9647600341311218,0.43588819632831466,-0.00034628182569631377,7.361204
1.9889708704663231,0.4550567938529559,0.02106732495507037,7.359224
1.9909649130896945,0.4544501456854822,-0.007599423393967741,7.474057
1.9657218395629745,0.4364947501289436,-0.08746490016616532,7.729462
1.957592592466576,0.43293994396521107,-0.04905217858043426,7.616608
1.9691683755131517,0.5032577231891453,-0.029941649510187046,7.388922
1.9706225481690982,0.48919657701581065,-0.017031104061534873,7.331505
1.9671279431470736,0.46910584387704296,-0.015139780689140923,7.388922
1.9337274850648454,0.44479304123349456,-0.016982713407842707,7.450298
1.9482073818269452,0.398690837870765,0.008143538151075706,7.386942
1.949408667373169,0.4221909622591151,0.008174205046940927,7.406741
1.9674084658428461,0.3961793976683085,0.030419506495096345,7.452278
1.9396641982989786,0.41798098890358193,0.03664308741948849,7.392881
1.9176317985501428,0.45207248956778595,0.020236415233646367,7.353284
1.913155942424021,0.4379141166121074,0.02012215379584003,7.41862
1.9156482949994664,0.42950659694280974,0.03801053491634796,7.392881
1.9175074087182742,0.45394085872768924,-0.0005622931445114082,7.436439
1.90255107999937,0.42805084764505835,0.03668591147330783,7.468117
1.9105698060088812,0.4168893404436552,-0.0007393990295460201,7.529493
1.9538284586209242,0.46638837358686197,-0.03231378805931502,7.08006
1.9891422535785555,0.4043201376489699,-0.028441495880133158,6.616767
1.956179803236281,0.4348082187582696,-0.01938032924430448,6.753379
1.9723186433224824,0.45602744849140947,-0.038773600892911514,7.115698
1.9449544269651342,0.43900619033140004,-0.04838454818383736,6.824656
1.9395974647153509,0.4699307527088256,-0.016832862229462266,6.656365
1.9264666272987538,0.45595464280174247,-0.009245961321651855,6.549452
1.9222101038451878,0.4308654503507385,0.05006120891734184,6.482136
1.9544481546650663,0.4526547166425828,0.04989393089886208,6.773179
1.9585103651028706,0.4530305827371341,0.04999763262479257,7.230531
1.9457026590066044,0.4296644388987283,0.05066093622198467,7.280028
1.9506996532704655,0.4701251119066686,0.03890533995034702,6.957307
1.933260244631583,0.46609730723288584,0.037469867258711605,7.151336
1.946939455432569,0.42746848614292465,-0.008723322811249455,7.218652
1.9363085872482282,0.4589514141891731,0.05735296695237763,7.186974
1.9349705749920925,0.4598856459525472,0.09692936041789232,7.091939
1.9402047810549827,0.43774437497212565,0.11389747414726277,7.297847
1.9182314002705059,0.48655195247578875,0.09848256113676547,7.412681
1.9155567523530104,0.48524161809218713,0.05682320584624892,7.533453
1.8509923942133661,0.46296725714104503,0.09676605701056726,7.483956
1.831936654471532,0.45608833251965786,0.07449379907306188,7.553252
1.8616035369652433,0.40144529072272833,0.07426088454594484,7.557212
1.8423448728612455,0.3948939496972416,0.09654529964140435,7.535433
1.8226818221987537,0.46028630409278826,-0.03170069154708431,7.58097
1.8184129031822494,0.44986490598259266,-0.09122546136346366,7.652246
1.7716829924861386,0.4194255726918017,-0.021119449752557203,7.660166
1.8431506335112988,0.42680168812173425,-0.0034507750386243846,7.660166
1.8940074326895648,0.402536939182655,-0.017996702724356987,7.577011
1.9160523800177256,0.42824478158353546,-0.0015897102189124726,7.479997
1.9477489933489789,0.4296644388987283,-0.02949819951314768,7.476037
1.950066462467278,0.42312519402248916,-0.030429290754224146,7.521574
1.949847574557804,0.3968224687108617,-0.03043487861195464,7.464158
1.9525513830190715,0.44288824919851166,-0.029375602196980925,7.458218
1.9435047292381218,0.4627849540319576,-0.030596801293468097,7.458218
1.942947783034813,0.419570293491912,-0.0316012917601964,7.468117
1.9510245439318712,0.42125682486258587,-0.04228800270323131,7.452278
1.948582685747306,0.4296644388987283,-0.06215564983054189,7.464158
1.9684249451978906,0.40304622614044794,-0.06263933123456737,7.476037
1.9601615852128773,0.4242047463331683,-0.0707723617246323,7.458218
1.9651922894317653,0.4374288875254728,-0.07955633858753791,7.466137
1.9767946564854713,0.4313626411592838,-0.039649607968438354,7.373083
1.9783130903733663,0.39852109623078313,-0.0178250393561735,7.325566
1.9845282692737538,0.4098766317375079,-0.047374291376136524,7.442379
1.967203690886638,0.42808713609280113,-0.029991804761816183,7.357244
1.9892622143609702,0.4346867596169387,-0.039331331185484084,7.289927
1.9789960620132516,0.4392122204191246,-0.06930132519364027,7.379023
2.003583921954287,0.4565124487838625,-0.0369851958921233,7.163215
1.9891538208996857,0.4631853433175251,-0.015567767831762912,7.299827
1.9749734830752308,0.4679895377987631,0.021700256593925056,7.169155
1.9949138528713244,0.43763501198004207,0.06875170070718506,7.236471
1.9449710010727566,0.4305985762952576,0.0664864771765394,7.386942
1.9411728238552322,0.44774129359659814,0.020837379903421285,7.474057
1.9359357469933227,0.46801386452459526,0.02961605839352901,7.466137
1.92445772745542,0.43119303394663894,-0.0013751351618887034,7.501775
1.9328188209236445,0.4444654576375942,-0.017996172666911794,7.519594
1.9181875930570262,0.45207248956778595,-0.0015352016500446153,7.511674
1.9154772664181507,0.4351116100556748,-0.03230257004918875,7.529493
1.9015409079064145,0.4239380067050242,-0.031668070437537665,7.553252
1.9054344674160504,0.4346386115456246,-0.04345184433388536,7.565131
1.9154361325096416,0.40880931000341325,-0.03923546776806993,7.58295
1.9285659896680432,0.42185128251396725,-0.033948960947112514,7.59285
1.909820757152684,0.4265586754722274,-0.0631451797815874,7.606709
1.8770488875995526,0.43920025869721385,-0.06299147058121216,7.606709
1.8792809747692478,0.4567677863767986,-0.0629344889709611,7.58889
1.9315412959413154,0.457264977185344,-0.06160036667813502,7.577011
1.9388897226142607,0.42638860293972436,-0.04853937037192266,7.58889
1.9616369142851162,0.443968132401712,-0.030133915652004177,7.622548
1.9802745331544973,0.4273469326347488,-0.03857049976865297,7.622548
1.9733737518805206,0.40814181786818327,-0.038746665661419245,7.654226
1.958521393502822,0.4260731154930716,-0.03219398494857433,7.679965
1.9758135214473334,0.3966041136797078,-0.016898586828256575,7.58097
2.0094654661913203,0.3786361566540638,-0.06060140996331718,7.555232
2.0034523935955417,0.36728062114733884,-0.038969078638399504,7.527514
1.961200048748797,0.39136310703782273,-0.03014506812940767,7.442379
1.9501077588316285,0.45068921506718046,0.0002699415770656133,7.41466
1.9381182451461945,0.44549682181646727,0.006895706129412274,7.434459
1.9515144744253725,0.4406922964427081,0.00030585277300144986,7.487916
1.9548026599040917,0.45232713304668243,-0.0006004776407307066,7.460197
1.9363356155821787,0.45955806235664676,0.0068501984519264494,7.466137
1.9411737707797512,0.4486755253599722,0.007963981326956054,7.519594
1.9500687148168756,0.4275170051672518,-0.008643437831383126,7.543353
1.9793914244535806,0.4295428853905524,0.006959081769845082,7.529493
1.9778077026856602,0.4382780830225953,-0.00991583093929116,7.58889
1.96952505643123,0.4663033373206104,-0.07053332730213976,7.598789
2.0065601674456937,0.4518415730675266,-0.08939323065010507,7.598789
